1252,BALLARAT DISTRIBUTION CENTRE (121 ALBERT),22 Agosta Drive,Laverton North  Vic  3026,,03 8671 3322,03 8671 3300,accounts@titandist.com.au,-1,N
1253,DOMAIN CENTRAL AUSTRALIA PTY LTD,"Level 27, 101 Collins Street",Melbourne  Vic   3000,,,,help@domaincentral.com.au,-1,N
1254,SKYRIDER TOWER HIRE PTY LTD,PO Box 30,Wendouree  Vic  3355,,03 5339 6111,03 5339 6151,skyrider@skyrider.net.au,-1,N
1255,BRETT DOWNEY PAINTING PTY LTD,541 Barkly Street,Ballarat  Vic  3350,,0418 170 470,03 5333 1571,bdowney5@bigpond.com,-1,N
1256,RYAN ADAMSON DESIGN,6B Grenville Street South,Ballarat Central  Vic  3350,,03 4308 0899,,ryan@ryanadamsondesign.com.au,-1,N
1257,P & J GARDENING & MAINTENANCE,289 Wilson Road,Haddon  Vic  3351,,0427 442 015,,none,34,N
1258,KARRUNG RENT REFUNDS,491-495 Gillies Street,Wendouree  Vic  3355,,03 5339 8299,,,-1,N
1259,TPC AUSTRALIA PTY LTD,PO Box 269,Mornington  Vic  3931,,1300 703 382,1300 103 697,info@tpcaustralia.com.au,-1,N
1260,GOOD2GR8,PO Box 148,Buninyong  Vic  3357,,,,sue@good2gr8.com.au,34,N
1261,JYOTI THOMAS,54 Millar Street,Daylesford  Vic  3460,,,,,34,N
1262,R A N ELECTRICAL SERVICES,PO Box 529,Melton  Vic 3337,,0414 939 054,03 5367 3864,,32,N
1263,RESOURCE RESCUE INC,PO Box 4253,Knox City Shopping Centre,Wantirna South  Vic  3152,03 9738 1004,,sonia@discountcraftsupplies.com.au,-1,N
1264,CATHY COFFEY,C/- 105 Dana Street,Ballarat  Vic  3350,,,,ccoffey@ucare.org.au,-1,N
1265,WILDE & WOOLLARD QUANTITY  SURVEYORS P/L,37-41 Prospect Street,Box Hill  Vic  3128,,03 9899 0411,03 9890 3123,mail@wwmelbourne.com,27,N
1266,P & P TRAINING & CONSULTANCY,PO Box 387,Seaforth  NSW   2092,,02 9949 9407,02 9949 9609,p.p.training@ozemail.com.au,-1,N
1267,DANNY PEATT,152 Nepean Highway,Seaford   Vic  3198,,0414  310 629,,,34,N
1268,STAPLES AUSTRALIA PTY LIMITED,Private Bag 16,Alexandria  NSW  1435,,02 9335 0555,02 9335 0767,remittances@staples.com.au,-1,N
1269,CLEVER PATCH PTY LTD (WAUBRA),PO Box 7,HRMC  NSW  2310,,02 4014 8300,02 4014 8333,accounts@cleverpatch.com.au,-1,N
1270,SARAH HOWARD,C/- UnitingCare Ballarat,105 Dana Street,Ballarat Vic  3350,,,sass66@bigpond.com,-1,N
1271,OZ PUBLISHING PTY LTD,PO Box 825,Narellan  NSW    2567,,02 4647 9840,02 4647 9872,info@ozpublishing.com.au,-1,N
1272,DIGITAL DOCUMENT SOLUTION GROUP PTY LTD,PO Box 1571,Moorabbin  Vic  3187,,1300 174 277,03 8552 3455,accounts@ddsgroup.com.au,-1,N
1273,HEARSERVICE,"Level 2, 340 Albert Street",East Melbourne  Vic  3002,,03 9473 1133,03 9473 1155,infor@hearservice.com.au,-1,N
1274,SKIPTON STREET LAUNDRY,PO Box 9R,Redan  Vic  3350,,03 5335 9697,,,-1,N
1275,ANNE MAGRATH,c/- 105 Dana Street,Ballarat  Vic  3350,,,,amagrath@ucare.org.au,-1,N
1276,SHOWERSCREEN SOLUTIONS,75 Mair Street East,Ballarat  Vic  3350,,53 318 001,,,-1,N
1277,EARTHLEC PTY LTD,PO Box 267BH,Brown Hill  Vic  3350,,03 4308 0570,03 4308 0572,earthlecair@bigpond.com,-1,N
1278,RMS (AUST) PTY LTD,116 Harrick Road,Keilor Park  Vic  3042,,03 8399 9462,03 9331 7323,accounts@rms.com.au,-1,N
1279,RICKY SCOTT,C/- 79 Mahers Road,Warrenheip  Vic  3352,,03 348 166,,rscott@ucare.org.au,-1,N
1280,ANGEL POWER CLEAN,7 College Street,Wendouree  Vic  3355,,0418 126 522,,colin@angelpowerclean.com.au,-1,N
1281,THE ROOKEEPERS,44 WOODLANDS RD,LAL LAL VIC 3352,,0498 113 720,,,34,N
1282,MENTAL HEALTH FIRST AID AUSTRALIA,"Level 6, 369 Royald Parade",Parkville  Vic  3052,,03 9079 0200,03 9347 3248,mhfa@mhfa.com.au,-1,N
1283,MARIE BAJADA,,,,0409 954 703,,drawingwithin@yahoo.com.au,34,N
1284,MAINTENANCE FIRST,8 Prefect Street,Wendouree  Vic  3355,,0409 700 985,,maintenancefirst@bigpond.com,-1,N
1285,BRITTS PAVING & LANDSCAPING,602 Havelock Street,Ballarat  Vic  3350,,0408 325 574,,,-1,N
1286,CONCEPT CLEANING SUPPLIES (WAUBRA),PO Box 141,Wendouree  Vic  3355,,03 5339 2025,03 5338 1712,conceptcleaning@conceptcleaningsupplies.com.au,-1,N
1287,BUNNINGS WAREHOUSE (BUNINYONG),PO Box 160,Welshpool  WA  6986,,1800 980 050,,ccsteam5@bunnings.com.au,-1,N
1288,JANE WAKEFIELD,C/- Buninyong Kinder,208 Learmonth Street,Buninyong  Vic  3357,,,,-1,N
1289,BARRY WEMYSS,95 Kirks Road,Smythes Creek 3351,,0487 225 881,,barry@redechidnastudios.com,-1,N
1290,PEACHS FRUIT MARKET (YUILLE),12 Coronet Street,Wendouree 3355,,53394244,53393482,mpetrie@peachs.com.au,-1,N
1291,MALBEK PTY LTD,305 Talbot Street South,Ballarat,,0418 518 271,5332 9878,,-1,N
1292,REDAN FOOTBALL NETBALL CLUB INC,City Oval,PO Box 437,Ballarat,,,,-1,N
1293,KELLIE DUNN MECU DEBIT VISA,PO Box 608,Ballarat Vic 3350,,353372751,,kdunn@ucare.org.au,-1,N
1294,CLIFF BARCLAY MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,,-1,N
1295,ADRIAN SUTTIE MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,asuttie@ucare.org.au,-1,N
1296,WENDY FERGUSON MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,,-1,N
1297,PETER CRANAGE MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,pcranage@ucare.org.au,-1,N
1298,MAREE DRENNAN MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,,-1,N
1299,SUE ADAM MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,,-1,N
1300,GAIL REID MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,,-1,N
1301,SUPERWRAP ESSENTIALS-PERSONAL SUPER PLAN,GPO Box 2337,Adelaide,,,,,-1,N
1302,BAXTER & STUBBS PTY LTD,3-7 Grenville Street South,Ballarat,,5333 3379,,admin@baxterandstubbs.com.au,-1,N
1303,JAN KERR,,,,,,,-1,N
1304,BALLARAT TUTORING CENTRE,29 Molbray Street,Wendouree,,402473106,,,-1,N
1305,J FLIND BUILDING & CARPENTRY,6 Heather Avenue,Mt Clear,,,,jon@flind.net,-1,N
1306,LITTLE MONKEYS PTY LTD,20 Eastwood Street,Ballarat,,,,,-1,N
1307,INSPIRED EC,7 Leeward Close,Woodrising NSW,,410411126,,bookings@inspiredec.com,-1,N
1308,AUSSIE DISPOSALS BALLARAT,65 Bridge Mall,Ballarat Vic,,353317282,353318748,,-1,N
1309,PETER WORLAND KNOWING PICTURES,Level 1,179 Johnston Street,Fitzroy,448061979,,,-1,N
1310,TARMAC DRIVING TRAINING,,,(no email),,,,-1,N
1311,ANNE LANGDON,35 Vermont Road,Smythesdale  Vic,,,,art@annelangdon.com,-1,N
1312,SUSAN HOWELL,,,,,,,-1,N
1313,BALLARAT REMOVALS & STORAGE,22 Laidlaw Drive,Delacombe  Vic,,5335 8844,5335 8833,,-1,N
1314,ADVANCED PAINTING & DECORATING,PO Box 90N,Ballarat,,5333 1911,5333 7787,advancedpaintpreparation@westnet.com.au,-1,N
1315,NAOMI BAILEY,,,,,,nbailey@ucare.org.au,-1,N
1316,KWIK KOPY PRINTING CENTRE BALLARAT,604 Sturt Street,Ballarat,,53312288,53323140,print@ballarat.kwikkopy.com.au,-1,N
1317,LEAH GREER,,,,,,LeahGreer@live.com,-1,N
1318,EDDIE RETELJ,,,,,,eddie@gate5creations.com,-1,N
1319,CHELSEA MISITI,,,,,,,-1,N
1320,BALLARAT WILDLIFE PARK,250 Fussell St,Ballarat East VIC 3350,,353335933,,info@wildlifepark.com.au,-1,N
1321,WOOD PUZZLES,PO Box 539,Burpengary,QLD,07 5433 1080,,enquiries@woodpuzzles.com.au,-1,N
1322,HEATHER DENNIS,17 Millennium Way,Torquay,Vic,5264 7381,,,-1,N
1323,WINDSCREEN POWER,946 Humffray Street,Ballarat,Vic,5333 1443,5332 4180,,-1,N
1324,WEB SHOPS PTY LTD,Unit 4,21 Power Road,Bayswater  Vic,03 97583266,03 97583466,,-1,N
1325,DEPARTMENT OF HEALTH AND AGEING,GPO Box 9848,Canberra ACT 2601,,02 62895556,02 62895072,cpm@health.gov.au,-1,N
1326,PAYPAL,,,,,,,-1,N
1327,BINDY TREMBATH,c/- 105 Dana St,Ballarat Vic 3350,,,,btrembath@ucare.org.au,-1,N
1328,GRACE BAILEY,214 Sturt Street,Ballarat,3350,,,gracebailey@gmail.com,-1,N
1329,ARINEX PTY LIMITED,Level 10,51 Druitt Street,Sydney NSW,02 9265 0700,02 9267 5443,apsadconference@arinex.com.au,-1,N
1330,HORSHAM PRIMARY SCHOOL,PO Box 604,Horsham Vic,3400,5382 1534,5382 6544,,-1,N
1331,BALLARAT PAEDIATRIC CLINIC,1101 Howitt Street,Wendouree Vic,3355,5339 5200,5339 5233,,-1,N
1332,NANKERVIS BROS ELECTRICAL,3 Watersedge Terrace,Highton,,,,,-1,N
1333,THE BOOK GARDEN,The Book Garden,195 Elizabeth St,Brisbane,,,,-1,N
1334,BACCHUS MARSH COACHES,6 Bond Street,Bacchus Marsh,,53663444,,deb.morse@bmcoaches.com.au,-1,N
1335,HELEN WATKINS,23 Hume Crescent,Alfredton,,,,hwatkins@bigpond.com,-1,N
1336,COMBINED FUND,GPO Box 4559,Melbourne,,1 800 200 801,03 9640 0787,super@combinedfund.com.au,-1,N
1337,PARKTON ENTERPRISES P/L,6 Endeavour Way,Ballarat,,0417 872511,,,-1,N
1338,SEMZ GROUP PTY LTD,3 Kitchener Street,Deepdene,VICTORIA,0400 555 540,,jon.purcell@semzgroup.co.au,-1,N
1339,ANGELA KELLY,c/- 105 Dana St,Ballarat,,,,akelly@ucare.org.au,-1,N
1340,HELEN SLATER,c/- Yuille Kinder,,,,,helen.slater19@gmail.com,-1,N
1341,UNITING CHURCH IN AUSTRALIA,PO Box 536,Torquay,VIC,03 5264 7381,,rsdennis@netspace.net.au,-1,N
1342,VAL HEFFERNAN,,,,,,vheffernan@unitingcareballarat.com.au,-1,N
1343,SAMANTHA NAIDU MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,snaidu@ucare.org.au,-1,N
1344,SIMON FRASER T/A AFRICAN DRUMMING,2/51 Spenser Street,St Kilda,,0416 053 619,,simon@africandrumming.com.au,-1,N
1345,WENDOUREE UNITING CHURCH,1022 Grevillea Road,Wendouree VIC 3350,,,,,-1,N
1346,SOCIAL CLUB BOOKS,PO Box 2937,Fitzroy,,9473 5555,9417 5574,custservice@scb.com.au,-1,N
1347,ADULTS SURVIVING CHILD ABUSE,,PO Box 597,Milsons Point NSW 1565,02 89203611,,pmoodley@asca.org.au,-1,N
1348,LOUISE RUSSELL,c/- 105 Dana Street,,,,,lrussell@ucare.org.au,-1,N
1350,AUSTRALIAN BOARD OF NLP,65 HUME STREET,CROWS NEST NSW 2065,,1300 137 046,02 9016 7083,admin@abnlp.org.au,32,N
1351,KEATRONICS AUSTRALASIA (UCB),PO Box 35,Brown Hill  Vic  3350,,0421 759 647,,keatronics@hotmail.com,-1,N
1352,BROPHY FAMILY & YOUTH SERVICES,210 TIMOR STREET,WARRNAMBOOL VIC 3280,,5561 8888,5561 8816,admin@brophy.org.au,-1,N
1353,VECCI,GPO BOX 4352,MELBOURNE VIC 3002,,8662 5333,386625120,accounts@vecci.org.au,-1,N
1354,EARLY LEARNING ASSOCIATION AUSTRALIA,PO BOX 1246,COLLINGWOOD VIC 3066,,03 9489 3500,03 9486 4226,elaa@elaa.org.au,-1,N
1355,EARLY CHILDHOOD MANAGEMENT (MONTESSORI),PO Box 182,Northcote 3070,,03 8481 1100,03 9445 0346,ecms@ecms.org.au,-1,N
1356,ROSEMARY WADDELL,c/- 105 Dana Street,Ballarat Vic 3350,,,,rwaddell@ucare.org.au,-1,N
1357,WILKINSON PLUMBING,GARY & JUSTINE WILKINSON,PO BOX 337,DAYLESFORD VIC 3460,03 5348 4373,03 5348 4373,,-1,N
1358,JONES BUILT TRAILERS,Mark Jones,766 Davenport Road,Learmonth VIC 3352,439313944,,jonesbuilt@live.com.au,-1,N
1359,V/LINE,LYDIARD AT NTH,BALLARAT VIC 3350,,,,,-1,N
1360,TAMMY PARKER,76 HAINES DRIVE,WYNDHAM VALE VIC 3024,,478411591,,,-1,N
1361,JEFF GULBIN PLUMBING,43 SMYTHES ROAD,DELACOMBE VIC 3356,,438083748,,jgulbinplumbing@gmail.com,32,N
1362,SED PARTNERS PTY LTD,PO BOX 2378,BALLARAT VIC 3354,,03 5331 2565,03 5331 2989,accounts@sedadvisory.com,-1,N
1363,AUTISM BEHAVIOURAL INTERVENTION ASSOC.,PO BOX 239,CANTERBURY VIC 3126,,,,info@abia.net.au,-1,N
1364,KD'S FREIGHT SERVICE,PO BOX 5089,NTH GEELONG VIC 3215,,03 5277 2320,03 5277 2319,,-1,N
1365,FIONA COOMANS,105 DANA ST,BALLARAT VIC 3350,,,,fcoomans@ucare.org.au,-1,N
1366,ANDREAS LITRAS,79 WHITES ROAD,CARDIGAN VIC 3352,,0438 671 809,,,-1,N
1367,STORK FAMILY SUPERANNUATION FUND,"Level 2, Unit 9",57-59 Home Street,,396023233,,alanstork@skymesh.com.au,34,N
1368,TRACY BOURNE,207 HUMFFRAY ST STH,BALLARAT VIC 3350,,03 5309 2491,,tbourne@ncable.net.au,34,N
1369,THE RUSSELL COLLECTION PTY LTD,PO BOX 106,SYDNEY MARKETS NSW 2129,,02 9648 3700,02 9648 2322,sales@russell-collection.com.au,32,N
1370,A 2 B MOVERS,521 KLINE ST,BALLARAT EAST VIC 3350,,423867704,,,34,N
1371,LIAM MUDGE,13 SPENCER ST,SEBASTOPOL VIC 3356,,416404026,,1unclellama@gmail.com,34,N
1372,BALLARAT HEALTH SERVICES,PO BOX 577,BALLARAT VIC 3353,,5320 4081,5320 4096,ar@bhs.org.au,-1,N
1373,PLENTY VALLEY INTERNATIONAL MONTESSORI S,315 AQUEDUCT RD,ST HELENA VIC 3088,,09 9438 3202,03 9438 3301,mshaw@pvims.vic.edu.au,-1,N
1374,BALLARAT COMPLETE MAINTENANCE,PO BOX 318W,BALLARAT WEST VIC 3350,,0418 955 965,,shane.bix@hotmail.com,-1,N
1375,LLOYDS METAL FABRICATION PTY LTD,24 GRANDLEE DRIVE,WALSH ESTATE,WENDOUREE VIC 3355,03 5339 9561,03 5339 9565,admin@lloydsmetalfab.com.au,32,N
1376,INSITE ARCHITECTS,PO BOX 288,IVANHOE VIC 3079,,03 9499 8174,03 9499 7482,accounts@insitearchitects.com.au,-1,N
1377,LOG CABIN CAMP PTY LTD,PO BOX 353,CRESWICK VIC 3363,,03 5345 2756,03 5345 2789,admin@logcabincamp.com.au,-1,N
1378,AARON RUSHTON PLUMBING & GAS FITTING,9 IVANHOE ST,WENDOUREE VIC 3355,,408997368,,aaron.rushton@bigpond.com,-1,N
1379,J & J ANTENNA'S,18 Southern Court,Delacombe Vic,,5335 7579,,,32,N
1380,FLICK ANTICIMEX PTY LTD (UCB),Unit 1/12 Mars Road,LANE COVE NSW 2066,,03 4433 2803,,accounts.receivable@flick-anticimex.com.au,-1,N
1381,NORTH YARRA COMMUNITY HEALTH,365 HODDLE ST,COLLINGWOOD VIC 3066,,03 9411 4333,03 9411 4300,,34,N
1382,FORTY WINKS,CORNER MAIR & PEEL STS,BALLARAT VIC 3350,,03 5333 2332,03 5333 1861,winksbal@netconnect.com.au,27,N
1383,MAREE DRENNAN - THE GARDEN,THE GARDEN,4A RITCHIE ST,BROWN HILL VIC 3350,422573161,,,34,N
1384,ALAN SMITH ELECTRICAL DESIGN PTY LTD,40 CLIFF ST,ST LEONARDS VIC 3223,,0488 730 407,,,32,N
1385,UNISUPER,Level 35,385 Bourke Street,Melbourne 3000,1800 331 685,9910 6141,,34,N
1386,MLC MASTERKEY SUPER,PO BOX 200,North Sydney,NSW 2059,132 652,,contactmlc@mlc.com.au,34,N
1387,NAB MONTESSORI OVERDRAFT,,,,,,asuttie@ucare.org.au,-1,N
1388,AUSTRALIAN RED CROSS,PO Box 196,Carlton,Victoria 3053,,9341 7540,accountsreceivable@redcross.org.au,32,N
1389,AMBASSADOR MOTOR INN,1759 Sturt St,Ballarat,VIC 3350,1800811782,5334 2134,the.ambassador@bigpond.com,-1,N
1390,MONKEY MOODLE DESIGNS,1 THE OUTLOOK,WATERWAYS VIC 3195,,03 9798 7955,,,32,N
1391,BT SUPER FOR LIFE (KERR),GPO Box 2919,Adelaide,SA 5001,,,,34,N
1392,THE VICTORIAN COMMUNITY TRANSPORT ASSOC.,VCTA Treasurer,C/- LINK COMMUNITY TRANSPORT,5/105 NEWLANDS ROAD,03 9355 8484,03 9355 8385,info@vct.org.au,32,N
1393,ACCENT FRAMING,421 STURT ST,BALLARAT VIC 3350,,5331 7011,5331 7022,info@accentframing.com.au,-1,N
1394,JENNY CULLINGER (STAFF),1 CRADLE ROAD,DIGGERS REST VIC 3427,,03 9740 1117,,,-1,N
1395,SUE ADAM,STAFF,,,2743,,sueadam@ucare.org.au,-1,N
1396,GUESTPOINT MOTELIER PTY LTD,PO BOX 299,NEW FARM QLD 4005,,07 3341 8320,07 3219 8319,,32,N
1397,LUNIC SOFTWARE PTY LTD,11 MITCHELL ST,GREENWICH NSW 2065,,02 9437 6417,02 9437 6417,marklunic@lunicsoftware.com.au,-1,N
1398,KATE SUTER,115 Adair Street,,Redan 3350,0409 424 801,,,-1,N
1399,FJ STYLE,PO Box 11,West Ryde,NSW 2114,02 9808 2083,02 9808 2073,fjstyle2009@gmail.com,-1,N
1400,R E PROUD & ASSOCIATES,PO BOX 691,BALLARAT VIC 3353,,03 5327 7477,03 5327 7488,rpa@rossproud.com.au,32,N
1401,BQ COMPUTERS,211 MAIN ROAD,BALLARAT VIC 3350,,0418 587 231,,bianca@bqcomputers.com.au,32,N
1402,WIMMERA UNITING CARE,PO BOX 442,HORSHAM VIC 3402,,03 5362 4000,03 5382 1566,info@wuc.org.au,-1,N
1403,BEST WESTERN BALLARAT SUITES,525 MAIN ROAD,BALLARAT VIC 3350,,03 5329 0200,03 5331 5322,ballaratsuites@bestwestern.com.au,32,N
1404,SHAYNE REESE SWIMMING,132 WHITELAW AVE,DELACOMBE VIC 3356,,03 5335 7147,,info@shaynereeseswimming.com.au,32,N
1405,ROSENHARTS CAKE SHOP,1203 Sturt St,BALLARAT VIC 3350,,03 5332 1354,,,32,N
1406,ANGUS & CO PTY LTD,2C BRICKER ST,CHELTENHAM VIC 3192,,,,,32,N
1407,CLARE SHAPER MECU DEBIT VISA (JUBILEE),,,,,,,-1,N
1408,NAOMI IVEY MECU DEBIT VISA (WAUBRA),,,,,,,-1,N
1409,MEGAN YOUNG MECU DEBIT VISA (BUNINYONG),,,,,,,-1,N
1410,AMANDAH TAYLOR MECU DEBIT VISA (ALFREDT),,,,,,,-1,N
1411,TANYA HENRY MECU DEBIT VISA (ST LUKES),,,,,,,-1,N
1412,SARAH HOWARD MECU DEBIT VISA (YUILLE),,,,,,,-1,N
1413,CAROLINE JOHNSON MECU DEBIT VISA (MONTE),,,,,,,-1,N
1414,MACQUARIE SUPER ACCUMULATOR,GPO Box 4045,Sydney 2001,,,,wrapsolutions@macquarie.com,34,N
1415,ANTIONETTE LECKIE,c/- 105 Dana Street,Ballarat Vic 3350,,353372703,,aleckie@ucare.org.au,-1,N
1416,BALLARAT FLORIST,58 WEBSTER ST,BALLARAT VIC 3350,,03 5331 5888,,kkamor@bigpond.com,32,N
1417,MINIBEAST WILDLIFE,PO BOX 506,KURANDA QLD 4881,,0434 998 263,,info@minibeastwildlife.com.au,32,N
1418,STAY UPRIGHT,PO BOX 2230,WERRIBEE VIC 3030,,03 9731 1499,,vic@stayupright.com.au,29,N
1419,THE COACHING ROOM PTY LTD,LEVEL 29 CHIFLEY TOWER,2 CHIFLEY SQUARE,SYDNEY NSW 2000,1300 858 089,,accounts@thecoachingroom.com.au,-1,N
1420,ALDONA KMIEC,PO Box 635,Ballarat 3353,,0433 162 791,,info@aldonakmiec.com,-1,N
1421,ADAM POWERS,714 BARKLY ST,BALLARAT VIC 3350,,0400 434 686,,gusetal@hotmail.com,32,N
1422,MICHAEL TRELOAR,50 BOWDEN ST,CASTLEMAINE VIC 3450,,0407 074 052,,daval@gcom.net.au,-1,N
1423,LACHLAN MARTIN,8/320 PUNT ROAD,SOUTH YARRA VIC 3141,,0431 909 470,,lachlanmartin@hotmail.com,-1,N
1424,VERITY HIGGINS,723 LAURIE ST,BALLARAT VIC 3350,,,,,-1,N
1425,PHONOGRAPHIC PERFORMANCE COMPANY OF AUST,"LEVEL 4, 11-17 BUCKINGHAM ST",PO BOX Q 20,QUEEN VIC BUILDING NSW 1230,02 8569 1111,02 8569 1183,licensing.mail@ppca.com.au,34,N
1426,LETTER GEMS,TRICIA BIK,,,402413107,,lettergems@bigpond.com,-1,N
1427,BALLARAT AUTO SOUND,8 Eastwood Street,Balklarat 3350,,5333 4465,5331 5851,,-1,N
1428,IAN LOCK PLUMBING,10 Spielberg Court,Wendouree 3355,,0408 501 866,5339 3288,ilock@tpg.com.au,-1,N
1429,SMALL DOG DESIGN,101-107 Albert Street,Ballarat 3350,,,,,-1,N
1430,CRITERION CONFERENCES,PO BOX R1478,ROYAL EXCHANGE NSW 1225,,02 9239 5700,1300 918 334,accounts@criterionconferences.com,32,N
1431,KIRSTY HAWKES,22 CRAWLEY ST,WARRNAMBOOL VIC 3280,,0437 762 508,,kirsty.hawkes@gmail.com,34,N
1432,JENKINS & THOMAS (HOLDINGS) PTY LTD,79 VINCENT ST,DAYLESFORD VIC 3460,,03 5348 2245,03 5348 3735,,-1,N
1433,CONNECTING UP,GPO BOX 11017,ADELAIDE SA 5001,,,,customercare@connectinup.org,-1,N
1434,MCKENZIE BOND PTY LTD,PO BOX 75,SYDNEY SUPERYACHT MARINA,JAMES CRAIG ROAD,02 9810 0550,02 8860 6565,,-1,N
1435,DJ GRAFFITI REMOVALS,6 Greenhalghs Road,Delacombe  3356,,0401 313 848,,djebb@ncable.net.au,-1,N
1436,XCHANGING,GPO BOX 77,MELBOURNE VIC 3001,,03 9947 3000,1300 572 500,info@au.xchanging.com,-1,N
1437,FLETCHER PRINTERS,30 Laidlaw Drive,Delecombe 3356,,53355688,53356899,info@fletcherprint.com.au,-1,N
1438,MERCY HEALTH COMMUNITY CARE - BARWON,"LEVEL 2, 12 SHELLEY ST",RICHMOND VIC 3121,,03 5272 3133,03 5272 3111,,-1,N
1439,EUREKA COMMUNITY KINDERGARTEN ASSOCTION,PO BOX 2126,BAKERY HILL VIC 3354,,,,,-1,N
1440,LITTLE ATHLETICS BALLARAT,PO BOX 120,BALLARAT VIC 3353,,0417 589 432,,glenn@jamesballarat.com.au,34,N
1441,CITY CENTRE MOTEL,26 FOREST ST,BENDIGO VIC 3550,,03 5443 2077,03 5443 2996,info@citycentremotel.com.au,-1,N
1442,KATE VIVIAN,PO BOX 544,BUNINYONG VIC 3357,,0438 594 915,,Katevivian1@gmail.com,34,N
1443,TIC (REVERSE LOGISTICS) PTY LTD,214-228 BLACKSHAWS RD,ALTONA NORTH VIC 3025,,03 9393 3707,03 9392 0020,,-1,N
1444,MUNASH PTY LTD,560 BALLARAT-DAYLESFORD RD,BALLARAT VIC 3350,,03 53345386,03 53345387,info@munash.com.au,-1,N
1445,BALLARAT LODGE,613 MAIN ROAD,BALLARAT VIC 3350,,03 5327 1200,,conferences@ballaratlodge.com,32,N
1446,KIM ANDERSON,9/412 DRUMMOND ST NTH,BALLARAT VIC 3350,,0414 399 726,,info@kim-anderson.com.au,-1,N
1447,KEYSTONE ALLIANCE,713 PLENTY RD,RESERVOIR VIC 3073,,9478 8991,9478 8997,fadi@keystonealliance.com.au,32,N
1448,MICHAEL ZENTAY-BROWN,C/- KARRUNG,14/ 491-495 GILLIES ST,WENDOUREE VIC 3355,,,,-1,N
1449,HB-G SAFETY SOLUTIONS,PO BOX 4158,ALFREDTON VIC 3350,,0408 533 607,,hbgsafety@ozemail.com.au,32,N
1450,NACRO MANAGEMENT OFFICE,PO BOX 344,HAWTHORN VIC 3122,,94299884,,anna@nacro.org.au,-1,N
1451,RTBA,LOCKED BAG 007,WENDOUREE VIC 3355,,1300137164,,,-1,N
1452,PENTA GROUP PTY LTD,356 Elizabeth St,NSW 2000,,02 9126 9156,02 9212 0004,,-1,N
1453,THOMAS BANKS,1/9 HALSTEAD PLACE,GEELONG WEST VIC 3218,,0407 869 519,,,34,N
1454,HIGH TECH PRINTING SERVICES,PO Box 489W,Ballarat West 3350,,5334 4976,,,-1,N
1455,ASG EDUCATIONAL RESOURCES,PO Box 384,Samford  4520,,07 3289 3254,,sales@asged.com.au,32,N
1456,BGT EMPLOYMENT,PO Box 308,Ballarat  3353,,5333 1707,,,-1,N
1457,LINDA FRANKLIN - SOUTH STREET ART STUDIO,410 SOUTH ST,BALLARAT VIC 3350,,0438 826 500,,,-1,N
1458,CHIP-CHOP TREE SERVICES,1083 Glenelg Highway,Smythes Creek 3352,,0408 524 070,,,-1,N
1459,MYKI - PUBLIC TRANSPORT TICKETING AUTHORITY,,,,136954,,,-1,N
1460,BRIDGET VELD,805 STURT,BALLARAT VIC 3350,,0477 299 273,,bridgetveld@gmail.com,-1,N
1461,DAMIAN MULLER,557 YANKEE FLAT ROAD,BUNINYONG VIC 3357,,0447 923 764,,damianjmuller@gmail.com,27,N
1462,KATE SKILBECK PSYCHOLOGIST,21 LYONS ST NTH,BALLARAT VIC 3350,,0408 540 895,,kateskilbeck@gmail.com,34,N
1463,VICTORIAN INDEPENDENT SCHOOLS SUPER FUND,GPO Box 4324,Melbourne 3001,,9258 6750,9258 6711,super@vissf.com.au,34,N
1464,COLES ONLINE,PO Box 2000,Glen Iris 3146,,1800 159 159,,customer.accounts@coles.com.au,-1,N
1465,ROBERT MCKENZIE,227 West Fyans St,Newtown 3220,,,,,-1,N
1466,ELECTRIC FENCING REPAIRS,403 Lal Lal Street,Ballarat 3350,,0417 340 467,,efr@ncable.net.au,-1,N
1467,TIM RICKARD CONSTRUCTIONS PTY LTD,726 York Street,Ballarat 3350,,,,,27,N
1468,PRE-SCHOOL EQUIPMENT PTY LTD,Level 1,401 Glenhuntly Rd,Elsternwick 3185,9528 4088,9528 4833,,-1,N
1469,EMMA HEDE MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,,-1,N
1470,HELEN SLATER MECU DEBIT VISA,PO Box 608,Ballarat Vic 3353,,,,,-1,N
1471,WARRICK DAVISON,C/- UNITINGCARE,105 DANA ST,BALLARAT VIC 3350,0417 143 870,,wdavison@ucare.org.au,-1,N
1472,E.J. AINGER PTY LTD,433 BRIDGE ROAD,RICHMOND VIC 3121,,03 9428 2850,03 9427 9986,mcreaney@ucare.org.au,-1,N
1473,LINDA BLAKE,701 TRESS ST,BALLARAT VIC 3350,,0419 952 306,,ehigala@bigpond.com,32,N
1474,ING COMMUNITY PROPERTY,,,,,,,-1,N
